Date,Close,S&P 500 Return
2009-11-05,1066.630005,0.0192355518
2009-11-04,1046.5,0.0010426206
2009-11-03,1045.410034,0.002426002
2009-11-02,1042.880005,0.006456407
2009-10-30,1036.189941,-0.0280646879
2009-10-29,1066.109985,0.0225199542
2009-10-28,1042.630005,-0.0195409375
2009-10-27,1063.410034,-0.0033177911
2009-10-26,1066.949951,-0.0117173261
2009-10-23,1079.599976,-0.0121785486
2009-10-22,1092.910034,0.0106436191
2009-10-21,1081.400024,-0.0088538068
2009-10-20,1091.060059,-0.0062391041
2009-10-19,1097.910034,0.009405321
2009-10-16,1087.680054,-0.0080980562
2009-10-15,1096.560059,0.0041574687
2009-10-14,1092.02002,0.0175458959
2009-10-13,1073.189941,-0.002787612
2009-10-12,1076.189941,0.0043863695
2009-10-09,1071.48999,0.0056406597
2009-10-08,1065.47998,0.0074699071
2009-10-07,1057.579956,0.002711606
2009-10-06,1054.719971,0.0137054865
2009-10-05,1040.459961,0.0148750018
2009-10-02,1025.209961,-0.0045055252
2009-10-01,1029.849976,-0.0257596219
2009-09-30,1057.079956,-0.0033283007
2009-09-29,1060.609985,-0.0022295763
2009-09-28,1062.97998,0.0178095855
2009-09-25,1044.380005,-0.0060907362
2009-09-24,1050.780029,-0.0095110297
2009-09-23,1060.869995,-0.0100685279
2009-09-22,1071.660034,0.0065748688
2009-09-21,1064.660034,-0.0034072965
2009-09-18,1068.300049,0.0026373397
2009-09-17,1065.48999,-0.0030596392
2009-09-16,1068.76001,0.0153235277
2009-09-15,1052.630005,0.0031353414
2009-09-14,1049.339966,0.0063391157
2009-09-11,1042.72998,-0.0013504271
2009-09-10,1044.140015,0.0104222302
2009-09-09,1033.369995,0.0077823851
2009-09-08,1025.390015,0.0088449339
2009-09-04,1016.400024,0.0131175333
2009-09-03,1003.23999,0.0085347977
2009-09-02,994.75,-0.0032964391
2009-09-01,998.039978,-0.0221238239
2009-08-31,1020.619995,-0.0080764081
2009-08-28,1028.930054,-0.0019883276
2009-08-27,1030.97998,0.0027817619
2009-08-26,1028.119995,0.0001167267
2009-08-25,1028,0.0023694669
2009-08-24,1025.569946,-0.0005457973
2009-08-21,1026.130005,0.0186227603
2009-08-20,1007.369995,0.0109487313
2009-08-19,996.460022,0.0068609123
2009-08-18,989.669983,0.0101456556
2009-08-17,979.72998,-0.0242608196
2009-08-14,1004.090027,-0.0085313491
2009-08-13,1012.72998,0.0068800092
2009-08-12,1005.809998,0.0115251393
2009-08-11,994.349976,-0.0126601135
2009-08-10,1007.099976,-0.003344949
2009-08-07,1010.47998,0.0134392053
2009-08-06,997.080017,-0.0056246551
2009-08-05,1002.719971,-0.0029135911
2009-08-04,1005.650024,0.0030120972
2009-08-03,1002.630005,0.0153421085
2009-07-31,987.47998,0.0007397821
2009-07-30,986.75,0.0118955809
2009-07-29,975.150024,-0.0045629642
2009-07-28,979.619995,-0.0026064449
2009-07-27,982.179993,0.002981826
2009-07-24,979.26001,0.0030421617
2009-07-23,976.289978,0.0232896652
2009-07-22,954.070007,-0.0005342768
2009-07-21,954.580017,0.003627277
2009-07-20,951.130005,0.0114315489
2009-07-17,940.380005,-0.0003826615
2009-07-16,940.73999,0.0086417604
2009-07-15,932.679993,0.0296299183
2009-07-14,905.840027,0.0053160636
2009-07-13,901.049988,0.0249337218
2009-07-10,879.130005,-0.004021829
2009-07-09,882.679993,0.0035472225
2009-07-08,879.559998,-0.0016685368
2009-07-07,881.030029,-0.019683486
2009-07-06,898.719971,0.0025657482
2009-07-02,896.419983,-0.0291445458
2009-07-01,923.330017,0.0043619305
2009-06-30,919.320007,-0.0085307563
2009-06-29,927.22998,0.0090651385
2009-06-26,918.900024,-0.001477828
2009-06-25,920.26001,0.0214442782
2009-06-24,900.940002,0.0065244399
2009-06-23,895.099976,0.0023067254
2009-06-22,893.039978,-0.0306003958
2009-06-19,921.22998,0.0031141969
2009-06-18,918.369995,0.0084109901
2009-06-17,910.710022,-0.0013815685
2009-06-16,911.969971,-0.0127203053
2009-06-15,923.719971,-0.0237685614
2009-06-12,946.210022,0.0013969954
2009-06-11,944.890015,0.0061119
2009-06-10,939.150024,-0.0034803317
2009-06-09,942.429993,0.0035031816
2009-06-08,939.140015,-0.0010105543
2009-06-05,940.090027,-0.0025146902
2009-06-04,942.460022,0.0114836566
2009-06-03,931.76001,-0.0137392088
2009-06-02,944.73999,0.001983301
2009-06-01,942.869995,0.0258175899
2009-05-29,919.140015,0.013574758
2009-05-28,906.830017,0.0154189181
2009-05-27,893.059998,-0.0189711629
2009-05-26,910.330017,0.0263021612
2009-05-22,887,-0.0014972105
2009-05-21,888.330017,-0.0167575619
2009-05-20,903.469971,-0.0051314613
2009-05-19,908.130005,-0.0017368359
2009-05-18,909.710022,0.0303891999
2009-05-15,882.880005,-0.011410082
2009-05-14,893.070007,0.0103516429
2009-05-13,883.919983,-0.0268949124
2009-05-12,908.349976,-0.0009788549
2009-05-11,909.23999,-0.0215124247
2009-05-08,929.22998,0.0240689942
2009-05-07,907.390015,-0.0132024117
2009-05-06,919.530029,0.0174043386
2009-05-05,903.799988,-0.0037917222
2009-05-04,907.23999,0.033868139
2009-05-01,877.52002,0.0053963887
2009-04-30,872.809998,-0.0009500675
2009-04-29,873.640015,0.0216100409
2009-04-28,855.159973,-0.0027405359
2009-04-27,857.51001,-0.0100665761
2009-04-24,866.22998,0.0167973487
2009-04-23,851.919983,0.0099223462
2009-04-22,843.549988,-0.0076816639
2009-04-21,850.080017,0.0212520593
2009-04-20,832.390015,-0.0427897447
2009-04-17,869.599976,0.004969361
2009-04-16,865.299988,0.0155388001
2009-04-15,852.059998,0.0125490172
2009-04-14,841.5,-0.0200644911
2009-04-13,858.72998,0.0025333684
2009-04-09,856.559998,0.0380532576
2009-04-08,825.159973,0.0117834408
2009-04-07,815.549988,-0.0238545417
2009-04-06,835.47998,-0.008332368
2009-04-03,842.5,0.0097317708
2009-04-02,834.380005,0.0287271139
2009-04-01,811.080017,0.0165566096
2009-03-31,797.869995,0.0131296149
2009-03-30,787.530029,-0.0348187035
2009-03-27,815.940002,-0.0203155192
2009-03-26,832.859985,0.0233203665
2009-03-25,813.880005,0.0096263708
2009-03-24,806.119995,-0.020415093
2009-03-23,822.919983,0.0707575488
2009-03-20,768.539978,-0.0197694001
2009-03-19,784.039978,-0.0129791632
2009-03-18,794.349976,0.0208579411
2009-03-17,778.119995,0.0321399402
2009-03-16,753.890015,-0.003515925
2009-03-13,756.549988,0.0077390283
2009-03-12,750.73999,0.0407286315
2009-03-11,721.359985,0.0024458158
2009-03-10,719.599976,0.0636630233
2009-03-09,676.530029,-0.0100236705
2009-03-06,683.380005,0.0012160531
2009-03-05,682.549988,-0.0425323091
2009-03-04,712.869995,0.0237530734
2009-03-03,696.330017,-0.0064067663
2009-03-02,700.820007,-0.0466201672
2009-02-27,735.090027,-0.0235644031
2009-02-26,752.830017,-0.0157798492
2009-02-25,764.900024,-0.010657825
2009-02-24,773.140015,0.0401033152
2009-02-23,743.330017,-0.0346990084
2009-02-20,770.049988,-0.0114129637
2009-02-19,778.940002,-0.0120240243
2009-02-18,788.419983,-0.0009503656
2009-02-17,789.169983,-0.0455590474
2009-02-13,826.840027,-0.0099976951
2009-02-12,835.190002,0.0017391657
2009-02-11,833.73999,0.0079549509
2009-02-10,827.159973,-0.0491212007
2009-02-09,869.890015,0.0014851935
2009-02-06,868.599976,0.0268960225
2009-02-05,845.849976,0.0163656637
2009-02-04,832.22998,-0.0074895111
2009-02-03,838.51001,0.0158339891
2009-02-02,825.440002,-0.0005327687
2009-01-30,825.880005,-0.0227891351
2009-01-29,845.140015,-0.033120172
2009-01-28,874.090027,0.0335576075
2009-01-27,845.710022,0.0109255829
2009-01-26,836.570007,0.0055532123
2009-01-23,831.950012,0.005377658
2009-01-22,827.5,-0.0151623229
2009-01-21,840.23999,0.043491245
2009-01-20,805.219971,-0.0528161016
2009-01-16,850.119995,0.0075615771
2009-01-15,843.73999,0.0013291816
2009-01-14,842.619995,-0.0334598742
2009-01-13,871.789978,0.0017580585
2009-01-12,870.26001,-0.0225641226
2009-01-09,890.349976,-0.0213030288
2009-01-08,909.72998,0.0033970727
2009-01-07,906.650024,-0.0300096155
2009-01-06,934.700012,0.0078171329
2009-01-05,927.450012,-0.0046683581
2009-01-02,931.799988,0.0316080686
2008-12-31,903.25,0.014158341
2008-12-30,890.640015,0.0244071133
2008-12-29,869.419983,-0.0038725997
2008-12-26,872.799988,0.0053561756
2008-12-24,868.150024,0.0057811427
2008-12-23,863.159973,-0.0097174626
2008-12-22,871.630005,-0.0183020227
2008-12-19,887.880005,0.0029368967
2008-12-18,885.280029,-0.0211626837
2008-12-17,904.419983,-0.0095928624
2008-12-16,913.179993,0.0513602653
2008-12-15,868.570007,-0.01268568
2008-12-12,879.72998,0.0070284147
2008-12-11,873.590027,-0.0285240462
2008-12-10,899.23999,0.011894187
2008-12-09,888.669983,-0.0231175428
2008-12-08,909.700012,0.0383873489
2008-12-05,876.070007,0.0364994168
2008-12-04,845.219971,-0.0293084265
2008-12-03,870.73999,0.0258361613
2008-12-02,848.809998,0.0399406711
2008-12-01,816.210022,-0.0892952433
2008-11-28,896.23999,0.0096431113
2008-11-26,887.679993,0.0353281208
2008-11-25,857.390015,0.0065507766
2008-11-24,851.809998,0.0647225318
2008-11-21,800.030029,0.0632476036
2008-11-20,752.440002,-0.0671229312
2008-11-19,806.580017,-0.0611555758
2008-11-18,859.119995,0.009838372
2008-11-17,850.75,-0.0258104164
2008-11-14,873.289978,-0.0416991308
2008-11-13,911.289978,0.0692127078
2008-11-12,852.299988,-0.0518939022
2008-11-11,898.950012,-0.0220406757
2008-11-10,919.210022,-0.0126531629
2008-11-07,930.98999,0.028854638
2008-11-06,904.880005,-0.0502639819
2008-11-05,952.77002,-0.0526770868
2008-11-04,1005.75,0.0408258434
2008-11-03,966.299988,-0.0025290446
2008-10-31,968.75,0.015365398
2008-10-30,954.090027,0.0258039537
2008-10-29,930.090027,-0.0110790772
2008-10-28,940.51001,0.1078900589
2008-10-27,848.919983,-0.0317643582
2008-10-24,876.77002,-0.0345111997
2008-10-23,908.109985,0.0126340414
2008-10-22,896.780029,-0.0610124703
2008-10-21,955.049988,-0.030799711
2008-10-20,985.400024,0.0476849041
2008-10-17,940.549988,-0.0062128261
2008-10-16,946.429993,0.0425074516
2008-10-15,907.840027,-0.0903497782
2008-10-14,998.01001,-0.005322137
2008-10-13,1003.349976,0.1158003696
2008-10-10,899.219971,-0.0117592889
2008-10-09,909.919983,-0.0761670953
2008-10-08,984.940002,-0.0113327025
2008-10-07,996.22998,-0.0573948416
2008-10-06,1056.890015,-0.0385178405
2008-10-03,1099.22998,-0.0135065231
2008-10-02,1114.280029,-0.0402907926
2008-10-01,1161.060059,-0.0045439882
2008-09-30,1166.359985,0.0541746702
2008-09-29,1106.420044,-0.0880677625
2008-09-26,1213.27002,0.0033824293
2008-09-25,1209.180054,0.0196565046
2008-09-24,1185.869995,-0.0019777281
2008-09-23,1188.219971,-0.0156326335
2008-09-22,1207.089966,-0.0382365998
2008-09-19,1255.079956,0.0402565628
2008-09-18,1206.51001,0.0433417743
2008-09-17,1156.390015,-0.0471407071
2008-09-16,1213.599976,0.0175232882
2008-09-15,1192.699951,-0.047135897
2008-09-12,1251.699951,0.0021215339
2008-09-11,1249.050049,0.0138063776
2008-09-10,1232.040039,0.0061494222
2008-09-09,1224.51001,-0.0341381677
2008-09-08,1267.790039,0.0205101615
2008-09-05,1242.310059,0.0044307651
2008-09-04,1236.829956,-0.0299220573
2008-09-03,1274.97998,-0.0020350789
2008-09-02,1277.579956,-0.0040925143
2008-08-29,1282.829956,-0.0137236655
2008-08-28,1300.680054,0.0148401444
2008-08-27,1281.660034,0.0079826536
2008-08-26,1271.51001,0.0036863725
2008-08-25,1266.839966,-0.0196254341
2008-08-22,1292.199951,0.011332671
2008-08-21,1277.719971,0.0024949644
2008-08-20,1274.540039,0.0061973319
2008-08-19,1266.689941,-0.0093149032
2008-08-18,1278.599976,-0.0150978091
2008-08-15,1298.199951,0.0040759336
2008-08-14,1292.930054,0.0055218017
2008-08-13,1285.829956,-0.0029156632
2008-08-12,1289.589966,-0.0120506701
2008-08-11,1305.319946,0.0069427305
2008-08-08,1296.319946,0.0238928347
2008-08-07,1266.069946,-0.0179337383
2008-08-06,1289.189941,0.003354349
2008-08-05,1284.880005,0.028718741
2008-08-04,1249.01001,-0.0089660865
2008-08-01,1260.310059,-0.0055783948
2008-07-31,1267.380005,-0.0131437597
2008-07-30,1284.26001,0.0166719916
2008-07-29,1263.199951,0.0233560084
2008-07-28,1234.369995,-0.0185965644
2008-07-25,1257.76001,0.0041675083
2008-07-24,1252.540039,-0.0231244226
2008-07-23,1282.189941,0.0040641668
2008-07-22,1277,0.0134920635
2008-07-21,1260,-0.0005394343
2008-07-18,1260.680054,0.0002857274
2008-07-17,1260.319946,0.0120125596
2008-07-16,1245.359985,0.0250635439
2008-07-15,1214.910034,-0.0109012574
2008-07-14,1228.300049,-0.0090278591
2008-07-11,1239.48999,-0.0110899439
2008-07-10,1253.390015,0.006989752
2008-07-09,1244.689941,-0.0227761727
2008-07-08,1273.699951,0.0170803483
2008-07-07,1252.310059,-0.0083854342
2008-07-03,1262.900024,0.0010939216
2008-07-02,1261.52002,-0.01820362
2008-07-01,1284.910034,0.0038359641
2008-06-30,1280,0.0012672249
2008-06-27,1278.380005,-0.0037174289
2008-06-26,1283.150024,-0.029365226
2008-06-25,1321.969971,0.0058434073
2008-06-24,1314.290039,-0.0028148414
2008-06-23,1318,5.30726192848885E-005
2008-06-20,1317.930054,-0.0185428556
2008-06-19,1342.829956,0.0037523242
2008-06-18,1337.810059,-0.0097118241
2008-06-17,1350.930054,-0.006771333
2008-06-16,1360.140015,8.0870273196032E-005
2008-06-13,1360.030029,0.0150462613
2008-06-12,1339.869995,0.0032796989
2008-06-11,1335.48999,-0.0168943435
2008-06-10,1358.439941,-0.002438072
2008-06-09,1361.76001,0.0007936884
2008-06-06,1360.680054,-0.0308892087
2008-06-05,1404.050049,0.0194961509
2008-06-04,1377.199951,-0.0003266962
2008-06-03,1377.650024,-0.0057878281
2008-06-02,1385.670044,-0.0105042638
2008-05-30,1400.380005,0.0015161665
2008-05-29,1398.26001,0.0053349373
2008-05-28,1390.839966,0.0039628903
2008-05-27,1385.349976,0.0068462216
2008-05-23,1375.930054,-0.0132104008
2008-05-22,1394.349976,0.002617379
2008-05-21,1390.709961,-0.0160535323
2008-05-20,1413.400024,-0.0092735895
2008-05-19,1426.630005,0.0008980454
2008-05-16,1425.349976,0.0012503987
2008-05-15,1423.569946,0.0105844644
2008-05-14,1408.660034,0.0040055842
2008-05-13,1403.040039,-0.0003846714
2008-05-12,1403.579956,0.0110207787
2008-05-09,1388.280029,-0.0067254483
2008-05-08,1397.680054,0.0036695521
2008-05-07,1392.569946,-0.01811379
2008-05-06,1418.26001,0.0076519336
2008-05-05,1407.48999,-0.0045335836
2008-05-02,1413.900024,0.0032355983
2008-05-01,1409.339966,0.017140713
2008-04-30,1385.589966,-0.0038463019
2008-04-29,1390.939941,-0.0038886928
2008-04-28,1396.369995,-0.0010516018
2008-04-25,1397.839966,0.0064947368
2008-04-24,1388.819946,0.0064422773
2008-04-23,1379.930054,0.002899918
2008-04-22,1375.939941,-0.0088102341
2008-04-21,1388.170044,-0.0015535248
2008-04-18,1390.329956,0.0181390023
2008-04-17,1365.560059,0.0006229148
2008-04-16,1364.709961,0.0226912658
2008-04-15,1334.430054,0.0045998767
2008-04-14,1328.319946,-0.003383785
2008-04-11,1332.829956,-0.020374181
2008-04-10,1360.550049,0.0044740523
2008-04-09,1354.48999,-0.0080920725
2008-04-08,1365.540039,-0.0051000334
2008-04-07,1372.540039,0.0015615988
2008-04-04,1370.400024,0.0007959958
2008-04-03,1369.310059,0.0013016387
2008-04-02,1367.530029,-0.0019340706
2008-04-01,1370.180054,0.035896352
2008-03-31,1322.699951,0.0056872464
2008-03-28,1315.219971,-0.0079501862
2008-03-27,1325.76001,-0.011460481
2008-03-26,1341.130005,-0.0087657596
2008-03-25,1352.98999,0.0023038974
2008-03-24,1349.880005,0.0153214303
2008-03-20,1329.51001,0.0239444594
2008-03-19,1298.420044,-0.0242871983
2008-03-18,1330.73999,0.0424095371
2008-03-17,1276.599976,-0.0089586837
2008-03-14,1288.140015,-0.0207832619
2008-03-13,1315.47998,0.0051269206
2008-03-12,1308.77002,-0.0089955732
2008-03-11,1320.650024,0.0371298438
2008-03-10,1273.369995,-0.0154634792
2008-03-07,1293.369995,-0.0084103618
2008-03-06,1304.339966,-0.0220139357
2008-03-05,1333.699951,0.0052383275
2008-03-04,1326.75,-0.0034476288
2008-03-03,1331.339966,0.0005335525
2008-02-29,1330.630005,-0.0270897049
2008-02-28,1367.680054,-0.0089418746
2008-02-27,1380.02002,-0.0009194441
2008-02-26,1381.290039,0.0069179105
2008-02-25,1371.800049,0.0138126717
2008-02-22,1353.109985,0.0078806103
2008-02-21,1342.530029,-0.0128673629
2008-02-20,1360.030029,0.0083408708
2008-02-19,1348.780029,-0.0008962741
2008-02-15,1349.98999,0.0008377482
2008-02-14,1348.859985,-0.0134214762
2008-02-13,1367.209961,0.0136040628
2008-02-12,1348.859985,0.0072658965
2008-02-11,1339.130005,0.0058889992
2008-02-08,1331.290039,-0.0042037197
2008-02-07,1336.910034,0.0078857728
2008-02-06,1326.449951,-0.0076236413
2008-02-05,1336.640015,-0.0319954322
2008-02-04,1380.819946,-0.0104628696
2008-02-01,1395.420044,0.0122374919
2008-01-31,1378.550049,0.0167722535
2008-01-30,1355.810059,-0.0047639945
2008-01-29,1362.300049,0.0061597745
2008-01-28,1353.959961,0.0175483247
2008-01-25,1330.609985,-0.0158719311
2008-01-24,1352.069946,0.0100627299
2008-01-23,1338.599976,0.0214421793
2008-01-22,1310.5,-0.0110851588
2008-01-18,1325.189941,-0.0060454221
2008-01-17,1333.25,-0.0290925957
2008-01-16,1373.199951,-0.0056120788
2008-01-15,1380.949951,-0.0249250125
2008-01-14,1416.25,0.010870637
2008-01-11,1401.02002,-0.0135953874
2008-01-10,1420.329956,0.0079481318
2008-01-09,1409.130005,0.0136240836
2008-01-08,1390.189941,-0.018352266
2008-01-07,1416.180054,0.0032232589
2008-01-04,1411.630005,-0.0245515549
2008-01-03,1447.160034,0
2008-01-02,1447.160034,-0.014437843
2007-12-31,1468.359985,-0.0068515885
2007-12-28,1478.48999,0.0015037696
2007-12-27,1476.27002,-0.0142822894
2007-12-26,1497.660034,0.0008086358
2007-12-24,1496.449951,0.0080770046
2007-12-21,1484.459961,0.0166698395
2007-12-20,1460.119995,0.004900203
2007-12-19,1453,-0.0013608297
2007-12-18,1454.97998,0.0062797952
2007-12-17,1445.900024,-0.0150208984
2007-12-14,1467.949951,-0.0137462679
2007-12-13,1488.410034,0.0012243242
2007-12-12,1486.589966,0.0060501078
2007-12-11,1477.650024,-0.0252710744
2007-12-10,1515.959961,0.0075099536
2007-12-07,1504.660034,-0.0017779214
2007-12-06,1507.339966,0.015036906
2007-12-05,1485.01001,0.0151901301
2007-12-04,1462.790039,-0.0065402567
2007-12-03,1472.420044,-0.0058873374
2007-11-30,1481.140015,0.0077702176
2007-11-29,1469.719971,0.0004764748
2007-11-28,1469.02002,0.0285598542
2007-11-27,1428.22998,0.0149301527
2007-11-26,1407.219971,-0.0232386903
2007-11-23,1440.699951,0.0168904837
2007-11-21,1416.77002,-0.0159268818
2007-11-20,1439.699951,0.0044861965
2007-11-19,1433.27002,-0.0174602535
2007-11-16,1458.73999,0.005230311
2007-11-15,1451.150024,-0.0132124281
2007-11-14,1470.579956,-0.0070693715
2007-11-13,1481.050049,0.0290929511
2007-11-12,1439.180054,-0.0099882352
2007-11-09,1453.699951,-0.0142870202
2007-11-08,1474.77002,-0.0005760121
2007-11-07,1475.619995,-0.0293697991
2007-11-06,1520.27002,0.0120492191
2007-11-05,1502.170044,-0.0049547775
2007-11-02,1509.650024,0.0008022083
2007-11-01,1508.439941,-0.0264235138
2007-10-31,1549.380005,0.0119919954
2007-10-30,1531.02002,-0.0064633935
2007-10-29,1540.97998,0.0037126458
2007-10-26,1535.280029,0.0137876418
2007-10-25,1514.400024,-0.000976318
2007-10-24,1515.880005,-0.0024414224
2007-10-23,1519.589966,0.0088028589
2007-10-22,1506.329956,0.003798372
2007-10-19,1500.630005,-0.0256155214
2007-10-18,1540.079956,-0.0007526628
2007-10-17,1541.23999,0.0017613962
2007-10-16,1538.530029,-0.0065731688
2007-10-15,1548.709961,-0.0083814109
2007-10-12,1561.800049,0.004754225
2007-10-11,1554.410034,-0.0051584588
2007-10-10,1562.469971,-0.0017123298
2007-10-09,1565.150024,0.0080962452
2007-10-08,1552.579956,-0.003216514
2007-10-05,1557.589966,0.0095602916
2007-10-04,1542.839966,0.0021109517
2007-10-03,1539.589966,-0.0045518572
2007-10-02,1546.630005,-0.0002650442
2007-10-01,1547.040039,0.0132896931
2007-09-28,1526.75,-0.00302342
2007-09-27,1531.380005,0.003907095
2007-09-26,1525.420044,0.0054113031
2007-09-25,1517.209961,-0.0003426295
2007-09-24,1517.72998,-0.0052564444
2007-09-21,1525.75,0.0046090535
2007-09-20,1518.75,-0.0067232355
2007-09-19,1529.030029,0.0060864071
2007-09-18,1519.780029,0.0292080075
2007-09-17,1476.650024,-0.005120415
2007-09-14,1484.25,0.0002021962
2007-09-13,1483.949951,0.0084195626
2007-09-12,1471.560059,4.76177211370388E-005
2007-09-11,1471.48999,0.0136323205
2007-09-10,1451.699951,-0.0012728134
2007-09-07,1453.550049,-0.0169084571
2007-09-06,1478.550049,0.0042518864
2007-09-05,1472.290039,-0.0115011243
2007-09-04,1489.420044,0.0104682217
2007-08-31,1473.98999,0.0112167441
2007-08-30,1457.640015,-0.0041810098
2007-08-29,1463.76001,0.0219218809
2007-08-28,1432.359985,-0.0234730623
2007-08-27,1466.790039,-0.0085035901
2007-08-24,1479.369995,0.0115350393
2007-08-23,1462.5,-0.0010723163
2007-08-22,1464.069946,0.0117128856
2007-08-21,1447.119995,0.0010860544
2007-08-20,1445.550049,-0.0002696461
2007-08-17,1445.939941,0.0245664689
2007-08-16,1411.27002,0.0032487873
2007-08-15,1406.699951,-0.0139078382
2007-08-14,1426.540039,-0.0181565428
2007-08-13,1452.920044,-0.0004952884
2007-08-10,1453.640015,0.0003785375
2007-08-09,1453.089966,-0.0296496299
2007-08-08,1497.48999,0.0140718418
2007-08-07,1476.709961,0.006159366
2007-08-06,1467.670044,0.0241511057
2007-08-03,1433.060059,-0.0265859892
2007-08-02,1472.199951,0.0043592906
2007-08-01,1465.810059,0.007242669
2007-07-31,1455.27002,-0.012646643
2007-07-30,1473.910034,0.010254007
2007-07-27,1458.949951,-0.0159915844
2007-07-26,1482.660034,-0.023338493
2007-07-25,1518.089966,0.0046656123
2007-07-24,1511.040039,-0.0198044254
2007-07-23,1541.569946,0.004869285
2007-07-20,1534.099976,-0.0122208647
2007-07-19,1553.079956,0.0044690505
2007-07-18,1546.170044,-0.002065324
2007-07-17,1549.369995,-9.68203043932858E-005
2007-07-16,1549.52002,-0.0019194718
2007-07-13,1552.5,0.003101408
2007-07-12,1547.699951,0.0190549796
2007-07-11,1518.76001,0.0057214096
2007-07-10,1510.119995,-0.0141854498
2007-07-09,1531.849976,0.0009213266
2007-07-06,1530.439941,0.0033039969
2007-07-05,1525.400024,0.0003475896
2007-07-03,1524.869995,0.003580251
2007-07-02,1519.430054,0.0106961641
2007-06-29,1503.349976,-0.001567357
2007-06-28,1505.709961,-0.0004182356
2007-06-27,1506.339966,0.0090093382
2007-06-26,1492.890015,-0.0032381956
2007-06-25,1497.73999,-0.0032079044
2007-06-22,1502.560059,-0.0128958164
2007-06-21,1522.189941,0.0061804125
2007-06-20,1512.839966,-0.013601086
2007-06-19,1533.699951,0.0017307742
2007-06-18,1531.050049,-0.0012133687
2007-06-15,1532.910034,0.0065267623
2007-06-14,1522.969971,0.0048163035
2007-06-13,1515.670044,0.0151842224
2007-06-12,1493,-0.0106817185
2007-06-11,1509.119995,0.0009617164
2007-06-08,1507.670044,0.0113703937
2007-06-07,1490.719971,-0.0175697807
2007-06-06,1517.380005,-0.0088637424
2007-06-05,1530.949951,-0.0053470697
2007-06-04,1539.180054,0.0018486065
2007-06-01,1536.339966,0.0037370288
2007-05-31,1530.619995,0.0002548735
2007-05-30,1530.22998,0.007983608
2007-05-29,1518.109985,0.0015702038
2007-05-25,1515.72998,0.0054526802
2007-05-24,1507.51001,-0.0097025637
2007-05-23,1522.280029,-0.0012072317
2007-05-22,1524.119995,-0.0006425684
2007-05-21,1525.099976,0.0015432448
2007-05-18,1522.75,0.0066104776
2007-05-17,1512.75,-0.0009180228
2007-05-16,1514.140015,0.0086265393
2007-05-15,1501.189941,-0.0013039836
2007-05-14,1503.150024,-0.0017929754
2007-05-11,1505.849976,0.0096414982
2007-05-10,1491.469971,-0.0139562771
2007-05-09,1512.579956,0.0032234003
2007-05-08,1507.719971,-0.0011659704
2007-05-07,1509.47998,0.0025637179
2007-05-04,1505.619995,0.0021498945
2007-05-03,1502.390015,0.0043250781
2007-05-02,1495.920044,0.0064724448
2007-05-01,1486.300049,0.0026511964
2007-04-30,1482.369995,-0.0078309259
2007-04-27,1494.069946,-0.0001204979
2007-04-26,1494.25,-0.0007824183
2007-04-25,1495.420044,0.0101390896
2007-04-24,1480.410034,-0.0003511442
2007-04-23,1480.930054,-0.0023039863
2007-04-20,1484.349976,0.0092607047
2007-04-19,1470.72998,-0.0012020509
2007-04-18,1472.5,0.0006931933
2007-04-17,1471.47998,0.0021453107
2007-04-16,1468.329956,0.0106549061
2007-04-13,1452.849976,0.0034880003
2007-04-12,1447.800049,0.0062062966
2007-04-11,1438.869995,-0.0065728291
2007-04-10,1448.390015,0.002616644
2007-04-09,1444.609985,0.0005887232
2007-04-05,1443.76001,0.0030499559
2007-04-04,1439.369995,0.0011128171
2007-04-03,1437.77002,0.0092801029
2007-04-02,1424.550049,0.0025970638
2007-03-30,1420.859985,-0.0011739956
2007-03-29,1422.530029,0.003739724
2007-03-28,1417.22998,-0.0079657885
2007-03-27,1428.609985,-0.0061843583
2007-03-26,1437.5,0.0009679029
2007-03-23,1436.109985,0.0010943898
2007-03-22,1434.540039,-0.0003484223
2007-03-21,1435.040039,0.0170808815
2007-03-20,1410.939941,0.0063334534
2007-03-19,1402.060059,0.0108944868
2007-03-16,1386.949951,-0.0038283089
2007-03-15,1392.280029,0.0036837481
2007-03-14,1387.170044,0.0066911668
2007-03-13,1377.949951,-0.020368282
2007-03-12,1406.599976,0.0026802843
2007-03-09,1402.839966,0.0006776216
2007-03-08,1401.890015,0.0071266221
2007-03-07,1391.969971,-0.0024652704
2007-03-06,1395.410034,0.0154935807
2007-03-05,1374.119995,-0.0094076779
2007-03-02,1387.170044,-0.011402752
2007-03-01,1403.170044,-0.0025944344
2007-02-28,1406.819946,0.0055608895
2007-02-27,1399.040039,-0.0347254022
2007-02-26,1449.369995,-0.001254106
2007-02-23,1451.189941,-0.0035636743
2007-02-22,1456.380005,-0.0008575564
2007-02-21,1457.630005,-0.0014044509
2007-02-20,1459.680054,0.0028443154
2007-02-16,1455.540039,-0.0008717815
2007-02-15,1456.810059,0.0010375936
2007-02-14,1455.300049,0.00764408
2007-02-13,1444.26001,0.0075974906
2007-02-12,1433.369995,-0.0032613826
2007-02-09,1438.060059,-0.0070772138
2007-02-08,1448.310059,-0.0011792672
2007-02-07,1450.02002,0.0013950414
2007-02-06,1448,0.0006980076
2007-02-05,1446.98999,-0.0009666077
2007-02-02,1448.390015,0.0016944507
2007-02-01,1445.939941,0.0053537317
2007-01-31,1438.23999,0.0065928839
